id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
94071863,2021-08-01,2021-08-01 21:21:00 UTC,research,https://static.inaturalist.org/photos/156004671/medium.jpeg,,9.918558,-84.276502,San José,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
259910558,2025-01-28,2025-01-28 15:37:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/466655219/medium.jpg,,10.7209183,-85.0137401,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
335215550,2026-01-18,2026-01-18 13:06:46 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608923469/medium.jpg,,8.59367,-80.1239695,Coclé,Panama,Ramphastos sulfuratus brevicarinatus,,555608,Ramphastidae
271358949,2025-04-18,2025-04-18 21:10:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488109414/medium.jpg,,9.1213183934,-79.6929081727,Colón,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
15433849,2018-06-15,2018-06-15 14:01:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/23144692/medium.jpeg,,9.0776243657,-79.6491837502,Panamá,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
272827319,2025-04-23,2025-04-23 15:45:54 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/490843868/medium.jpg,,10.4380681669,-84.7102637115,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
248443690,2024-10-16,2024-10-16 21:18:52 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/443918968/medium.jpeg,,10.4426263997,-84.0062393,Heredia,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
161826634,2023-03-20,2023-03-20 21:57:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/279744575/medium.jpeg,,17.580601824,-89.9952135694,Petén,Guatemala,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
260222932,2025-01-31,2025-01-31 14:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/467276206/medium.jpeg,,10.2721451,-84.5239097,Alajuela,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
334122382,2026-01-09,2026-01-09 19:32:40 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/606693255/medium.jpg,,10.0641772807,-83.7226967976,Limón,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
201065245,2024-02-22,2024-02-22 12:53:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/354835191/medium.jpg,,9.1164638,-79.696513,Colón,Panama,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
149185932,2023-02-19,2023-02-19 15:22:14 UTC,research,https://static.inaturalist.org/photos/257031276/medium.jpeg,,19.5128002508,-96.8737842598,Veracruz,Mexico,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
303803951,2025-06-16,2025-06-16 19:41:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/547610914/medium.jpg,,10.2340412278,-83.9120866105,Heredia,Costa Rica,Ramphastos sulfuratus,Keel-billed Toucan,18796,Ramphastidae
