id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
256126925,2024-12-11,2024-12-11 11:16:08 UTC,research,https://static.inaturalist.org/photos/459145996/medium.jpeg,,-22.9831453245,14.4276656583,Erongo,Namibia,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
165320862,2023-06-03,2023-06-03 12:23:52 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/286161133/medium.jpeg,,42.223583205,3.0964389816,Cataluña,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
86656642,2013-05-06,,research,https://inaturalist-open-data.s3.amazonaws.com/photos/142792680/medium.jpeg,,-22.9192117297,14.4491908102,Erongo,Namibia,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
187091771,2023-09-22,2023-09-22 06:13:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/327113492/medium.jpg,,42.8469896952,47.6811661071,Dagestan,Russia,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
68264910,2014-07-27,2014-07-27 08:04:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/110491429/medium.jpeg,,-34.0761162902,18.5217025241,Western Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
149660107,2023-02-25,2023-02-25 07:13:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/257917614/medium.jpeg,,-34.0879223866,18.5161045605,Western Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
323038312,2025-10-19,2025-10-19 12:56:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/584479427/medium.jpg,,40.5771085211,22.8315291375,Kentriki Makedonia,Greece,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
20059937,2019-02-03,2019-02-03 11:13:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30973297/medium.jpeg,,37.198706788,-7.4312027425,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
95411601,2021-09-05,2021-09-05 13:01:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/158393477/medium.jpeg,,37.2384416524,-1.7782351525,Andalucía,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
193808822,2023-12-12,2023-12-12 13:45:08 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340511506/medium.jpg,,39.048125,21.1009388333,Ipeiros,Greece,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
245155445,2024-09-29,2024-09-29 14:24:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/437412563/medium.jpeg,,37.0207204748,-8.0054175935,Faro,Portugal,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
207837167,2024-04-17,2024-04-17 15:57:40 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367669512/medium.jpeg,,37.0204758085,-4.749397564,Andalucía,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
217914706,2024-05-23,2024-05-23 16:31:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/385560815/medium.jpeg,,45.3316479024,35.7092853424,Crimea,Ukraine,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
119778891,2022-05-09,,research,https://static.inaturalist.org/photos/202519467/medium.jpeg,,36.7810698224,15.0855837017,Sicily,Italy,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
257464717,2024-12-31,2024-12-31 10:50:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/461867640/medium.jpg,,24.8030246,67.0145805,Sind,Pakistan,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
213687731,2024-05-04,2024-05-04 10:17:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/377650924/medium.jpg,,43.4627969738,4.4639857689,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
266428941,2025-03-22,2025-03-22 12:30:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/478695959/medium.jpg,,36.3159185829,-5.8028712977,Andalucía,Spain,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
138949558,2022-10-16,2022-10-16 09:42:23 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/237567913/medium.jpeg,,43.5894577298,4.0213481337,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
247455372,2024-04-26,2024-04-26 12:32:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/441963327/medium.jpeg,,43.5898996,-1.408093,Aquitaine,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
264341148,2019-03-15,2019-03-15 10:06:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/474780934/medium.jpeg,,-0.5171306134,36.0185552529,Rift Valley,Kenya,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
240397563,2024-09-01,2024-09-01 09:25:00 UTC,research,https://static.inaturalist.org/photos/428276719/medium.jpeg,,,,,,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
33664630,2012-01-09,2012-01-09 10:59:00 UTC,research,https://static.inaturalist.org/photos/52897518/medium.jpg,,-28.6714483333,24.7758216667,Northern Cape,South Africa,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
238252232,2024-07-20,2024-07-20 08:18:00 UTC,research,https://static.inaturalist.org/photos/424139201/medium.jpg,,43.4635632,4.4652482,Provence-Alpes-Côte d'Azur,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
171774000,2023-06-14,2023-06-14 13:19:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/298106809/medium.jpg,,43.54386,3.9059833333,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
205841773,2022-08-03,2022-08-03 11:38:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364009258/medium.jpeg,,-3.1761391418,35.5126654759,Arusha,Tanzania,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
263516247,2025-03-01,2025-03-01 15:09:25 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/473415072/medium.jpeg,,43.5320548,3.9347731,Languedoc-Roussillon,France,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
150294753,2023-02-26,2023-02-26 06:29:23 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/259126448/medium.jpg,,22.7740421118,72.5952955011,Gujarat,India,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
132143505,2017-12-22,2017-12-22 16:15:00 UTC,research,https://static.inaturalist.org/photos/224989050/medium.jpeg,,34.0122527778,-6.8201138889,Rabat - Salé - Zemmour - Zaer,Morocco,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
309715370,2025-03-27,2025-03-27 12:03:00 UTC,research,https://static.inaturalist.org/photos/558910753/medium.jpg,,34.7172204122,32.906252987,Akrotiri,Akrotiri and Dhekelia,Phoenicopterus roseus,Greater Flamingo,73222,Phoenicopteridae
