id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_id,taxon_family_name
335054413,2026-01-15,2026-01-15 15:08:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608597219/medium.jpg,,51.8474519913,5.0441486473,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
335054419,2026-01-16,2026-01-16 08:39:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608597246/medium.jpg,,51.8443959947,5.0356954522,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
335054435,2026-01-16,2026-01-16 09:23:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608597315/medium.jpg,,51.8482562379,5.0236138339,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
335054448,2026-01-16,2026-01-16 09:57:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608597368/medium.jpg,,51.8494162177,5.0321468138,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
335054463,2026-01-16,2026-01-16 10:33:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608597410/medium.jpg,,51.8488926111,5.0440150065,Lingewaal,Gelderland,Parus major,Great Tit,203153,Paridae
335172939,2025-12-23,2025-12-23 17:57:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608838534/medium.jpg,,52.0881516,5.6690337,Ede,Gelderland,Parus major,Great Tit,203153,Paridae
335246953,2026-01-18,2026-01-18 13:18:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/608984080/medium.jpg,,52.1088782109,4.4062866384,Leidschendam-Voorburg,Zuid-Holland,Parus major,Great Tit,203153,Paridae
335262634,2026-01-18,2026-01-18 09:12:36 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609016571/medium.jpg,,52.2674922361,5.2361664875,Blaricum,Noord-Holland,Parus major,Great Tit,203153,Paridae
335462548,2026-01-20,2026-01-20 09:06:14 UTC,research,https://static.inaturalist.org/photos/609421316/medium.jpg,,51.9375501,4.4198883,Rotterdam,Zuid-Holland,Parus major,Great Tit,203153,Paridae
335472677,2024-10-07,2024-10-07 12:31:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609440087/medium.jpg,,52.138460248,4.6495893575,Alphen aan den Rijn,Zuid-Holland,Parus major,Great Tit,203153,Paridae
335487881,2026-01-19,2026-01-19 11:09:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609469485/medium.jpg,,51.795893011,5.9109471913,Groesbeek,Gelderland,Parus major,Great Tit,203153,Paridae
335499793,2026-01-18,2026-01-18 11:51:15 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609494056/medium.jpg,,51.592109,5.094828,Tilburg,Noord-Brabant,Parus major major,Common Great Tit,727684,Paridae
335555497,2025-12-03,2025-12-03 18:40:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609608247/medium.jpg,,52.3783156634,4.8225568306,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
335739336,2026-01-22,2026-01-22 14:29:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/609980086/medium.jpg,,53.0563248278,6.0948854434,Opsterland,Friesland,Parus major,Great Tit,203153,Paridae
335848949,2026-01-23,2026-01-23 14:32:00 UTC,research,https://static.inaturalist.org/photos/610201817/medium.jpg,,52.0107043,4.7540861,Gouda,Zuid-Holland,Parus major,Great Tit,203153,Paridae
335866116,2026-01-23,2026-01-23 10:29:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/610236111/medium.jpg,,51.7912355132,5.9186741916,Groesbeek,Gelderland,Parus major,Great Tit,203153,Paridae
335961614,2026-01-22,2026-01-22 08:26:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/610423910/medium.jpg,,52.1986832612,6.2158349622,Gorssel,Gelderland,Parus major,Great Tit,203153,Paridae
336088614,2026-01-25,2026-01-25 12:28:50 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/610678069/medium.jpg,,52.3862138889,4.8666194444,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
336626768,2026-01-17,2026-01-17 06:51:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611763230/medium.jpg,,52.3572313324,4.865127376,Amsterdam,Noord-Holland,Parus major,Great Tit,203153,Paridae
336686071,2026-01-09,2026-01-09 09:58:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611885492/medium.jpg,,51.5831578569,4.6970281604,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336686091,2026-01-09,2026-01-09 10:18:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611885645/medium.jpg,,51.5831578569,4.6970281604,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336686098,2026-01-09,2026-01-09 10:21:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611885710/medium.jpg,,51.5831578569,4.6970281604,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336686109,2026-01-09,2026-01-09 10:27:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611885780/medium.jpg,,51.5831578569,4.6970281604,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336686111,2026-01-09,2026-01-09 10:29:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611885810/medium.jpg,,51.5831578569,4.6970281604,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336688101,2026-01-10,2026-01-10 12:49:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611890183/medium.jpg,,51.9395716505,4.3651499652,Schiedam,Zuid-Holland,Parus major,Great Tit,203153,Paridae
336695145,2026-01-11,2026-01-11 14:30:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611903404/medium.jpg,,51.5818689452,4.7000647108,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
336695152,2026-01-11,2026-01-11 14:32:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/611903427/medium.jpg,,51.5818689452,4.7000647108,Breda,Noord-Brabant,Parus major,Great Tit,203153,Paridae
