id,observed_on,time_observed_at,quality_grade,image_url,sound_url,latitude,longitude,place_state_name,place_country_name,scientific_name,common_name,taxon_id,taxon_family_name
261346122,2025-02-11,2025-02-11 13:27:57 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469504431/medium.jpeg,,52.0861394895,4.3056689948,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261467731,2025-02-08,2025-02-08 08:50:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469743437/medium.jpeg,,51.7580543614,3.8642656184,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261487678,2024-11-13,2024-11-13 09:10:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469783993/medium.jpg,,52.7452847549,4.9059547918,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261573076,2025-02-12,2025-02-12 12:04:15 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/469953909/medium.jpeg,,53.0964582,6.0701900997,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261608570,2025-02-13,2025-02-13 10:50:04 UTC,research,https://static.inaturalist.org/photos/470026255/medium.jpeg,,53.2429743001,6.5329492092,Groningen,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261633111,2020-08-09,2020-08-09 11:30:18 UTC,research,https://static.inaturalist.org/photos/470075692/medium.jpg,,53.105625,6.8816866667,Groningen,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261820161,2025-02-09,2025-02-09 10:41:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470451070/medium.jpeg,,51.75808,3.86423166,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261827109,2025-02-16,2025-02-16 09:45:41 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470466181/medium.jpeg,,53.09645,6.0703194444,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261827137,2025-02-16,2025-02-16 09:45:49 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470466233/medium.jpeg,,53.09645,6.0703194444,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261827178,2025-02-16,2025-02-16 09:46:09 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470466277/medium.jpeg,,53.0964305556,6.0702944444,Friesland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261861237,2024-11-10,2024-11-10 13:30:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470534665/medium.jpg,,52.7549446126,4.8971219208,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
261978390,2025-01-31,2025-01-31 11:01:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470754481/medium.jpeg,,52.257266919,4.6904579095,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262102411,2025-02-18,2025-02-18 09:11:18 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/470944357/medium.jpeg,,52.0622540379,5.2901248634,Utrecht,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262715168,2025-01-07,2025-01-07 12:39:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/471818633/medium.jpeg,,52.3659003649,4.9085153659,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262718776,2025-02-21,2025-02-21 13:03:54 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/471827155/medium.jpeg,,51.9898266,4.3368811997,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262787905,2025-02-23,2025-02-23 07:49:03 UTC,research,https://static.inaturalist.org/photos/471969138/medium.jpg,,52.099509735,5.7275968053,Gelderland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262798046,2025-02-23,2025-02-23 10:41:14 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/471991521/medium.jpg,,52.5222517758,6.1150254324,Overijssel,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262803207,2025-02-22,2025-02-22 07:43:24 UTC,research,https://static.inaturalist.org/photos/472001005/medium.jpeg,,52.0771722222,5.4233166667,Utrecht,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262818760,2025-02-23,2025-02-23 15:09:51 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472031805/medium.jpg,,51.6665767327,5.6109493196,Noord-Brabant,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262835995,2025-02-22,2025-02-22 11:50:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472060604/medium.jpeg,,52.0809280263,4.3540429103,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
262851371,2024-12-11,2024-12-11 13:58:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/472094842/medium.jpg,,52.7511063304,4.8788814558,Noord-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
263043963,2025-02-25,2025-02-25 12:00:11 UTC,research,https://static.inaturalist.org/photos/472482548/medium.jpeg,,50.8476055537,5.6528295949,Limburg,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
263359411,2024-11-09,2024-11-09 13:44:00 UTC,research,https://inaturalist-open-data.s3.amazonaws.com/photos/473107595/medium.jpg,,51.9118410167,4.472296145,Zuid-Holland,Netherlands,Turdus merula,Eurasian Blackbird,12716,Turdidae
